f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24_fundamental,actual_return
-0.021561552674767767,-1.676250584762341,-0.8319586931364855,-0.011397648846722492,0.007279589969705868,1.2757012953839504,-0.0132578224556576,-0.017619278014259374,-0.012882729230790004,-0.014174202971823577,-0.013982914050831319,-0.01991356975085655,-0.015039897247938755,-0.01694594821221053,-0.013102653936921815,-0.017021410937581728,-0.018448516078657697,-0.01748430026386887,-0.018970831879050357,-0.020643351507843365,-0.014294150481976953,-0.01634631239686697,-0.01913620037090359,0.0,0.1328381921124484
0.037747769214346395,-0.6733637273062703,0.413107143755449,0.015242765658595865,0.010511811668709648,3.444222734117363,0.015175268948760584,0.021521138741111393,0.012832307621457602,0.015229713461557166,0.01949667058916359,0.01936773696929235,0.01925280045585469,0.011846164511690082,0.011750779186234234,0.01326219727101993,0.015071155427895028,0.01900907872386491,0.014725261170345916,0.012197647325375911,0.01915951938569141,0.014724169071966801,0.015267541677144624,0.0,0.012324943823194712
-0.013793161138074021,-1.120792979304388,0.3392987877596543,-6.638966370808413e-05,-0.06634647867825784,2.665883971898387,-0.0033449419157428237,-0.005679353211309421,-0.0054479987955134675,-0.0044939328924353044,-0.0055056012433457166,-0.005870125738766929,-0.005931045904590504,-0.004206109476261037,-0.0038250204254155038,-0.004750058148388471,-0.005386107267826282,-0.003765523431927683,-0.005508203739415177,-0.0034399647101879607,-0.003590502429041328,-0.005364899692028114,-0.005444151323144264,0.0,0.02986532868974301
0.2103948054412478,0.16015324418608975,0.6552652663450628,0.0330464551138947,0.28989130096713067,3.850414001894413,0.06313239508641375,0.044743612270691076,0.060847860301760086,0.04532731202978498,0.05074837380487147,0.05506234690580524,0.043310222361019994,0.05859410470593515,0.045112991372370126,0.04859695318673144,0.054003195846734735,0.057284815458536725,0.04742823788010661,0.035078810226317175,0.05202340780772423,0.04217841311278276,0.049252227676677814,0.0,0.02628322913941039
-0.011669318131464034,-2.543178815565151,-0.2736105993656446,-0.013404921940124452,0.05137754815832515,2.900457505234625,-0.010501303812137652,-0.009206017751338592,-0.011716533139986378,-0.008642705104640895,-0.00809345064041685,-0.008771876338037344,-0.012483062932864077,-0.011130528847142258,-0.00958782493255328,-0.008788607812890648,-0.010275279187024077,-0.007201781812078158,-0.010311585356841053,-0.010742454073703262,-0.008450716335721819,-0.00947812435695239,-0.01172666965899729,0.0,0.06896574751084472
0.05265457021521052,-0.03401762588591756,0.7957594288694425,0.019052109242704975,0.16434776271272367,3.2321596731636655,0.03221265652599034,0.041343620510874465,0.025908669365750238,0.023084901850966864,0.029098548151329003,0.02528732563431335,0.03230633958317557,0.040592103691905815,0.029455062278341965,0.03303779234461785,0.03909991055686265,0.0318373721746705,0.0260142839138779,0.041007738268174006,0.036288622989257086,0.026147677642796113,0.03144196504017297,0.0,0.06505839378870659
0.1632445826906009,-0.641929670662291,2.446042958157848,0.07420515330102553,0.06737959453627011,0.7955791229977501,0.14248296179723555,0.08233231754832214,0.10722409861018554,0.10737429418174022,0.13643211094337468,0.09729539432699846,0.09599458006718337,0.09541679460498936,0.11061056904369956,0.08584530148313588,0.11066721484358752,0.09372484195094563,0.13210552465335904,0.11028249493353336,0.14190041080714488,0.1414888474435668,0.08012297324450265,0.0,0.5895954458245711
0.05136823754688104,-0.256893472154429,1.232476881777471,0.024333045503186906,0.09298926839879643,2.2391583660120475,0.02267395308573076,0.03301411485171599,0.03065535996093047,0.023497567719398895,0.039298150916074935,0.033702147961960194,0.025076836143480618,0.0244012050015261,0.03604107666878107,0.02721999705474665,0.03058291698129284,0.03683662951337933,0.028399890091569742,0.04069909336976692,0.03932605151178521,0.03196500882843624,0.024083321861389808,0.0,-0.0488578861725848
0.09560228472172995,-0.6724571147085666,0.8162361829846477,0.03671685707382153,0.03781996319575247,2.8877441577006047,0.0454262511981521,0.0267183475514656,0.03478981025544334,0.04276662413562336,0.04148775407823958,0.025059252024417868,0.032155266295428,0.02943851140136825,0.037184924380546575,0.028348202853482635,0.03491821128061449,0.03196113159819573,0.042225733813291116,0.033343194330375706,0.029958926897100474,0.03447241973519924,0.03693591297015907,0.0,0.1977789276455697
0.18459127747982168,-0.8153587686507943,2.287703777347878,0.1370228851595016,0.03890481549064682,2.5467538513083166,0.12216630239928111,0.12490501839804909,0.07656427187967221,0.08838449745743697,0.1037534880485127,0.09049869962733181,0.08033199882021642,0.11546340733495325,0.10106761216144226,0.08860707778872585,0.1140921146615068,0.10275481071894405,0.09586800149214533,0.09582130605663086,0.0813186472980733,0.10234531484611802,0.08690906906436538,0.0,0.09003704867383155
